dateRep,cases,deaths,country,median_age,gdp_per_capita,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,testing_rate,positivity_rate,Population
13/09/2020,948,2,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
12/09/2020,1630,5,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
11/09/2020,1484,1,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
10/09/2020,1892,3,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
09/09/2020,1176,9,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
08/09/2020,1499,4,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
07/09/2020,814,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
06/09/2020,988,1,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
05/09/2020,1378,2,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
04/09/2020,1453,1,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
03/09/2020,1311,8,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
02/09/2020,1256,11,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
01/09/2020,1218,4,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
31/08/2020,610,3,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
30/08/2020,785,6,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
29/08/2020,1479,1,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
28/08/2020,1571,3,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
27/08/2020,1507,5,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
26/08/2020,1576,3,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
25/08/2020,1278,5,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
24/08/2020,711,3,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
23/08/2020,782,2,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
22/08/2020,1134,7,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
21/08/2020,2327,7,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
20/08/2020,1707,10,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
19/08/2020,769,11,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
18/08/2020,1431,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
17/08/2020,481,1,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
16/08/2020,718,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
15/08/2020,1339,6,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
14/08/2020,1452,14,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
13/08/2020,1521,4,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
12/08/2020,1182,6,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
11/08/2020,1079,4,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
10/08/2020,317,1,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
09/08/2020,704,1,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
08/08/2020,995,12,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
07/08/2020,1164,8,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
06/08/2020,1740,7,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
05/08/2020,741,12,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
04/08/2020,879,8,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
03/08/2020,509,7,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
02/08/2020,240,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
01/08/2020,955,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
31/07/2020,870,7,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
30/07/2020,902,6,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
29/07/2020,684,6,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
28/07/2020,633,4,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
27/07/2020,340,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
26/07/2020,305,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
25/07/2020,781,7,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
24/07/2020,815,10,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
23/07/2020,569,6,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
22/07/2020,454,5,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
21/07/2020,522,4,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
20/07/2020,249,2,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
19/07/2020,202,1,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
18/07/2020,529,1,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
17/07/2020,583,4,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
16/07/2020,534,7,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
15/07/2020,351,3,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
14/07/2020,412,4,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
13/07/2020,159,1,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
12/07/2020,248,3,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
11/07/2020,378,6,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
10/07/2020,395,6,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
09/07/2020,442,12,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
08/07/2020,397,12,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
07/07/2020,390,8,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
06/07/2020,219,4,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
05/07/2020,239,2,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
04/07/2020,422,7,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
03/07/2020,446,9,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
02/07/2020,503,9,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
01/07/2020,466,12,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
30/06/2020,498,12,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
29/06/2020,262,4,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
28/06/2020,256,3,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
27/06/2020,687,6,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
26/06/2020,477,21,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
25/06/2020,630,13,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
24/06/2020,587,19,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
23/06/2020,503,10,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
22/06/2020,537,3,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
21/06/2020,687,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
20/06/2020,601,10,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
19/06/2020,770,16,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
18/06/2020,580,26,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
17/06/2020,345,30,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
16/06/2020,378,9,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
15/06/2020,192,4,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
14/06/2020,247,6,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
13/06/2020,348,18,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
12/06/2020,258,8,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
11/06/2020,555,26,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
10/06/2020,318,18,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
09/06/2020,350,37,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
08/06/2020,214,6,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
07/06/2020,301,22,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
06/06/2020,407,33,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
05/06/2020,507,32,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
04/06/2020,394,30,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
03/06/2020,342,29,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
02/06/2020,213,11,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
01/06/2020,333,11,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
31/05/2020,286,11,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
30/05/2020,738,39,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
29/05/2020,741,39,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
28/05/2020,353,62,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
27/05/2020,362,47,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
26/05/2020,432,45,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
25/05/2020,289,10,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
24/05/2020,431,31,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
23/05/2020,638,42,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
22/05/2020,460,27,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
21/05/2020,745,57,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
20/05/2020,797,83,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
19/05/2020,513,72,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
18/05/2020,342,21,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
17/05/2020,583,33,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
16/05/2020,620,57,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
15/05/2020,913,101,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
14/05/2020,933,89,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
13/05/2020,798,101,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
12/05/2020,933,116,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
11/05/2020,357,22,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
10/05/2020,667,26,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
09/05/2020,1251,103,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
08/05/2020,1209,147,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
07/05/2020,1194,123,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
06/05/2020,1037,165,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
05/05/2020,685,139,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
04/05/2020,679,43,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
03/05/2020,793,74,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
02/05/2020,945,94,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
01/05/2020,1639,193,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
30/04/2020,1478,173,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
29/04/2020,1304,202,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
28/04/2020,1144,163,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
27/04/2020,1018,110,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
26/04/2020,1737,140,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
25/04/2020,2055,179,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
24/04/2020,2337,227,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
23/04/2020,2352,215,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
22/04/2020,2237,281,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
21/04/2020,1785,194,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
20/04/2020,1775,110,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
19/04/2020,2458,184,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
18/04/2020,3609,242,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
17/04/2020,3380,299,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
16/04/2020,2866,315,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
15/04/2020,2486,285,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
14/04/2020,2082,170,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
13/04/2020,2537,126,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
12/04/2020,2821,129,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
11/04/2020,4133,171,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
10/04/2020,5323,266,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
09/04/2020,4974,246,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
08/04/2020,4003,254,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
07/04/2020,3834,173,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
06/04/2020,3677,92,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
05/04/2020,5936,184,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
04/04/2020,6082,141,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
03/04/2020,6174,145,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
02/04/2020,6156,140,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
01/04/2020,5453,149,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
31/03/2020,4615,128,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
30/03/2020,4751,66,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
29/03/2020,3965,64,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
28/03/2020,6294,72,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
27/03/2020,5780,55,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
26/03/2020,4954,49,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
25/03/2020,2342,23,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
24/03/2020,4438,32,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
23/03/2020,3311,27,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
22/03/2020,3276,22,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
21/03/2020,4049,2,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
20/03/2020,5940,30,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
19/03/2020,1042,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
18/03/2020,1144,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
17/03/2020,1174,1,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
16/03/2020,1043,4,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
15/03/2020,733,3,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
14/03/2020,693,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
13/03/2020,802,2,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
12/03/2020,271,1,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
11/03/2020,157,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
10/03/2020,237,2,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
09/03/2020,55,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
08/03/2020,163,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
07/03/2020,284,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
06/03/2020,138,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
05/03/2020,66,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
04/03/2020,39,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
03/03/2020,28,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
02/03/2020,18,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
01/03/2020,54,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
29/02/2020,10,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
28/02/2020,26,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
27/02/2020,4,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
26/02/2020,2,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
25/02/2020,0,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
24/02/2020,0,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
23/02/2020,0,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
22/02/2020,0,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
21/02/2020,0,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
20/02/2020,0,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
19/02/2020,0,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
18/02/2020,0,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
17/02/2020,0,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
16/02/2020,0,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
15/02/2020,0,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
14/02/2020,0,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
13/02/2020,0,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
12/02/2020,2,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
11/02/2020,0,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
10/02/2020,0,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
09/02/2020,0,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
08/02/2020,1,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
07/02/2020,1,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
06/02/2020,0,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
05/02/2020,0,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
04/02/2020,2,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
03/02/2020,1,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
02/02/2020,1,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
01/02/2020,2,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
31/01/2020,1,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
30/01/2020,0,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
29/01/2020,3,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
28/01/2020,1,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
27/01/2020,0,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
26/01/2020,0,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
25/01/2020,0,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
24/01/2020,0,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
23/01/2020,0,0,Germany,46.6,45229.245,8.31,,8.0,81.33,1307.550338,1.104265429,83132799.0
